id,trade_name,generic_name,active_ingredient,company,gtin,barcode,strength,form,package_size,price_range,requires_prescription,storage_conditions,category
med_00159,Diclofenac,Diclofenac,Diclofenac,EIPICO,6221003899984,6223002785053,1000mg,Tablet,30 units,5-50 EGP,False,"Store below 25°C, protect from light",Painkillers
med_00160,Voltaren 200mg,Voltaren,Ibuprofen,EIPICO,6223001221149,6223002351413,200mg,Injection,5ml,5-50 EGP,False,"Store below 25°C, protect from light",Painkillers
med_00161,Voltaren,Voltaren,Diclofenac,EIPICO,6223002731818,6222001521260,400mg,Capsule,30 units,5-50 EGP,False,"Store below 25°C, protect from light",Painkillers
med_00162,Voltaren,Voltaren,Ibuprofen,EIPICO,6221002719170,6221001662207,200mg,Gel,100g,5-50 EGP,False,"Store below 25°C, protect from light",Painkillers
med_00163,Cataflam 400mg,Cataflam,Paracetamol,EIPICO,6222003637422,6223002283071,400mg,Gel,15g,5-50 EGP,False,"Store below 25°C, protect from light",Painkillers
med_00164,Cataflam,Cataflam,Diclofenac,EIPICO,6222001936290,6222002810024,600mg,Suppository,12,5-50 EGP,False,"Store below 25°C, protect from light",Painkillers
med_00165,Cataflam,Cataflam,Diclofenac,EIPICO,6221001225690,6223002387614,1000mg,Capsule,50 units,5-50 EGP,False,"Store below 25°C, protect from light",Painkillers
med_00166,Diclo 500mg,Diclo,Diclofenac,EIPICO,6222001592945,6221002791765,500mg,Capsule,50 units,5-50 EGP,False,"Store below 25°C, protect from light",Painkillers
med_00167,Diclo,Diclo,Diclofenac,EIPICO,6223002914450,6222001832316,1000mg,Capsule,50 units,5-50 EGP,False,"Store below 25°C, protect from light",Painkillers
med_00168,Diclo,Diclo,Diclofenac,EIPICO,6222003861707,6223002144241,1000mg,Tablet,10 units,5-50 EGP,False,"Store below 25°C, protect from light",Painkillers
med_00169,Voltaren 1000mg,Voltaren,Paracetamol,EIPICO,6222002348809,6221002153978,1000mg,Suppository,12,5-50 EGP,False,"Store below 25°C, protect from light",Painkillers
med_00170,Voltaren,Voltaren,Diclofenac,EIPICO,6221001856408,6222002424874,500mg,Tablet,20 units,5-50 EGP,False,"Store below 25°C, protect from light",Painkillers
med_00171,Voltaren,Voltaren,Paracetamol,EIPICO,6221003268959,6223001491153,500mg,Suppository,6,5-50 EGP,False,"Store below 25°C, protect from light",Painkillers
med_00172,Diclofenac 1000mg,Diclofenac,Diclofenac,EIPICO,6223001363934,6222003740682,1000mg,Capsule,20 units,5-50 EGP,False,"Store below 25°C, protect from light",Painkillers
med_00173,Diclofenac,Diclofenac,Diclofenac,EIPICO,6222001546878,6223002648687,600mg,Tablet,30 units,5-50 EGP,False,"Store below 25°C, protect from light",Painkillers
med_00174,Diclofenac,Diclofenac,Diclofenac,EIPICO,6221002422605,6222003858750,500mg,Tablet,30 units,5-50 EGP,False,"Store below 25°C, protect from light",Painkillers
med_00175,Naproxen 400mg,Naproxen,Ibuprofen,EIPICO,6222003732996,6223001624203,400mg,Capsule,20 units,5-50 EGP,False,"Store below 25°C, protect from light",Painkillers
med_00176,Naproxen,Naproxen,Diclofenac,EIPICO,6222003144993,6221002440160,400mg,Capsule,10 units,5-50 EGP,False,"Store below 25°C, protect from light",Painkillers
med_00177,Naproxen,Naproxen,Diclofenac,EIPICO,6221001287411,6222002100193,1000mg,Gel,15g,5-50 EGP,False,"Store below 25°C, protect from light",Painkillers
med_00178,Naprosyn 1000mg,Naprosyn,Ibuprofen,EIPICO,6222002608452,6223001103145,1000mg,Suppository,6,5-50 EGP,False,"Store below 25°C, protect from light",Painkillers
med_00179,Naprosyn,Naprosyn,Paracetamol,EIPICO,6222003188456,6221001625194,1000mg,Suppository,12,5-50 EGP,False,"Store below 25°C, protect from light",Painkillers
med_00180,Naprosyn,Naprosyn,Diclofenac,EIPICO,6221003626577,6221002927873,200mg,Injection,2ml,5-50 EGP,False,"Store below 25°C, protect from light",Painkillers
med_00181,Aleve 1000mg,Aleve,Diclofenac,EIPICO,6223002341904,6223002318394,1000mg,Gel,30g,5-50 EGP,False,"Store below 25°C, protect from light",Painkillers
med_00182,Aleve,Aleve,Diclofenac,EIPICO,6221001380007,6222002487555,500mg,Capsule,50 units,5-50 EGP,False,"Store below 25°C, protect from light",Painkillers
med_00183,Aleve,Aleve,Paracetamol,EIPICO,6222001417845,6222003693516,200mg,Capsule,20 units,5-50 EGP,False,"Store below 25°C, protect from light",Painkillers
med_00184,Naproxen 400mg,Naproxen,Paracetamol,EIPICO,6221003858327,6223002933684,400mg,Injection,1ml,5-50 EGP,False,"Store below 25°C, protect from light",Painkillers
med_00185,Naproxen,Naproxen,Paracetamol,EIPICO,6221002198974,6221001477402,1000mg,Injection,2ml,5-50 EGP,False,"Store below 25°C, protect from light",Painkillers
med_00186,Naproxen,Naproxen,Diclofenac,EIPICO,6221001330194,6222002647165,500mg,Tablet,30 units,5-50 EGP,False,"Store below 25°C, protect from light",Painkillers
med_00187,Anaprox 500mg,Anaprox,Paracetamol,EIPICO,6221001485767,6222002905583,500mg,Tablet,50 units,5-50 EGP,False,"Store below 25°C, protect from light",Painkillers
med_00188,Anaprox,Anaprox,Ibuprofen,EIPICO,6221003766876,6222001523378,200mg,Tablet,30 units,5-50 EGP,False,"Store below 25°C, protect from light",Painkillers
med_00189,Anaprox,Anaprox,Paracetamol,EIPICO,6222002127527,6222003410863,400mg,Injection,1ml,5-50 EGP,False,"Store below 25°C, protect from light",Painkillers
med_00190,Ketorolac 200mg,Ketorolac,Ibuprofen,EIPICO,6221003417736,6222003904953,200mg,Suppository,6,5-50 EGP,False,"Store below 25°C, protect from light",Painkillers
med_00191,Ketorolac,Ketorolac,Diclofenac,EIPICO,6223002626924,6222003625824,400mg,Gel,30g,5-50 EGP,False,"Store below 25°C, protect from light",Painkillers
med_00192,Ketorolac,Ketorolac,Ibuprofen,EIPICO,6221001397176,6222001579175,1000mg,Injection,2ml,5-50 EGP,False,"Store below 25°C, protect from light",Painkillers
med_00193,Toradol 400mg,Toradol,Paracetamol,EIPICO,6221001296908,6222002277858,400mg,Tablet,100 units,5-50 EGP,False,"Store below 25°C, protect from light",Painkillers
med_00194,Toradol,Toradol,Paracetamol,EIPICO,6221001668189,6222002979926,400mg,Gel,100g,5-50 EGP,False,"Store below 25°C, protect from light",Painkillers
med_00195,Toradol,Toradol,Paracetamol,EIPICO,6222002368671,6222002127401,600mg,Gel,30g,5-50 EGP,False,"Store below 25°C, protect from light",Painkillers
med_00196,Ketorol 400mg,Ketorol,Paracetamol,EIPICO,6222001814915,6221003814573,400mg,Injection,5ml,5-50 EGP,False,"Store below 25°C, protect from light",Painkillers
med_00197,Ketorol,Ketorol,Diclofenac,EIPICO,6221002179106,6222002858846,500mg,Gel,15g,5-50 EGP,False,"Store below 25°C, protect from light",Painkillers
med_00198,Ketorol,Ketorol,Diclofenac,EIPICO,6222003685313,6223002390201,200mg,Suppository,12,5-50 EGP,False,"Store below 25°C, protect from light",Painkillers
med_00199,Ketorolac 200mg,Ketorolac,Ibuprofen,EIPICO,6222003704941,6223002197739,200mg,Gel,100g,5-50 EGP,False,"Store below 25°C, protect from light",Painkillers
med_00200,Ketorolac,Ketorolac,Ibuprofen,EIPICO,6223001307837,6221002606195,500mg,Tablet,20 units,5-50 EGP,False,"Store below 25°C, protect from light",Painkillers
med_00201,Ketorolac,Ketorolac,Diclofenac,EIPICO,6222001593452,6221001526881,1000mg,Suppository,6,5-50 EGP,False,"Store below 25°C, protect from light",Painkillers
med_00202,Toradol 1000mg,Toradol,Paracetamol,EIPICO,6223001510131,6222002463659,1000mg,Gel,30g,5-50 EGP,False,"Store below 25°C, protect from light",Painkillers
med_00203,Toradol,Toradol,Paracetamol,EIPICO,6221003605538,6221003338122,200mg,Suppository,12,5-50 EGP,False,"Store below 25°C, protect from light",Painkillers
med_00204,Toradol,Toradol,Paracetamol,EIPICO,6222003708196,6221003445784,500mg,Injection,1ml,5-50 EGP,False,"Store below 25°C, protect from light",Painkillers
med_00205,Tramadol 600mg,Tramadol,Paracetamol,EIPICO,6222003495711,6223002858411,600mg,Tablet,10 units,5-50 EGP,False,"Store below 25°C, protect from light",Painkillers
med_00206,Tramadol,Tramadol,Paracetamol,EIPICO,6222001464555,6223002157262,200mg,Suppository,6,5-50 EGP,False,"Store below 25°C, protect from light",Painkillers
med_00207,Tramadol,Tramadol,Paracetamol,EIPICO,6221003577647,6221002993696,600mg,Capsule,10 units,5-50 EGP,False,"Store below 25°C, protect from light",Painkillers
med_00208,Tramal 200mg,Tramal,Diclofenac,EIPICO,6221002292446,6223001529306,200mg,Tablet,30 units,5-50 EGP,False,"Store below 25°C, protect from light",Painkillers
med_00209,Tramal,Tramal,Diclofenac,EIPICO,6221002294998,6222002234031,1000mg,Injection,2ml,5-50 EGP,False,"Store below 25°C, protect from light",Painkillers
med_00210,Tramal,Tramal,Paracetamol,EIPICO,6223002611478,6222003807764,1000mg,Injection,10ml,5-50 EGP,False,"Store below 25°C, protect from light",Painkillers
med_00211,Ultram 400mg,Ultram,Diclofenac,EIPICO,6221002495283,6221003518790,400mg,Suppository,6,5-50 EGP,False,"Store below 25°C, protect from light",Painkillers
med_00212,Ultram,Ultram,Ibuprofen,EIPICO,6222002339353,6223001340659,400mg,Capsule,20 units,5-50 EGP,False,"Store below 25°C, protect from light",Painkillers
med_00213,Ultram,Ultram,Paracetamol,EIPICO,6221001138144,6223002477345,400mg,Capsule,20 units,5-50 EGP,False,"Store below 25°C, protect from light",Painkillers
med_00214,Tramadol 200mg,Tramadol,Paracetamol,EIPICO,6223002224983,6222002853465,200mg,Gel,30g,5-50 EGP,False,"Store below 25°C, protect from light",Painkillers
med_00215,Tramadol,Tramadol,Paracetamol,EIPICO,6221002852931,6222003650302,1000mg,Capsule,30 units,5-50 EGP,False,"Store below 25°C, protect from light",Painkillers
med_00216,Tramadol,Tramadol,Paracetamol,EIPICO,6221001181383,6222001587600,600mg,Gel,15g,5-50 EGP,False,"Store below 25°C, protect from light",Painkillers
med_00217,Tramex 600mg,Tramex,Ibuprofen,EIPICO,6221002381279,6222001599160,600mg,Capsule,30 units,5-50 EGP,False,"Store below 25°C, protect from light",Painkillers
med_00218,Tramex,Tramex,Paracetamol,EIPICO,6221003525486,6221002598856,200mg,Capsule,10 units,5-50 EGP,False,"Store below 25°C, protect from light",Painkillers
med_00219,Tramex,Tramex,Ibuprofen,EIPICO,6223002240944,6223001190715,600mg,Capsule,20 units,5-50 EGP,False,"Store below 25°C, protect from light",Painkillers
med_00220,Metformin 1000mg,Metformin,Metformin,EIPICO,6222003402965,6221003533410,1000mg,Injection,1ml,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_00221,Metformin,Metformin,Metformin,EIPICO,6221003923260,6223001572294,850mg,Suspension,60ml,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_00222,Metformin,Metformin,Metformin,EIPICO,6222001444138,6222001512095,850mg,Suspension,250ml,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_00223,Glucophage 10mg,Glucophage,Metformin,EIPICO,6221002380676,6221002901404,10mg,Suspension,60ml,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_00224,Glucophage,Glucophage,Sitagliptin,EIPICO,6221001806966,6222002192091,500mg,Tablet,30 units,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_00225,Glucophage,Glucophage,Metformin,EIPICO,6222003368360,6223001849136,850mg,Suspension,100ml,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_00226,Diaformin 500mg,Diaformin,Glibenclamide,EIPICO,6221003118101,6222003976751,500mg,Injection,2ml,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_00227,Diaformin,Diaformin,Glibenclamide,EIPICO,6222001806546,6221003797278,1000mg,Tablet,50 units,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_00228,Diaformin,Diaformin,Sitagliptin,EIPICO,6222001230412,6221001667891,5mg,Suspension,250ml,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_00229,Metfogamma 850mg,Metfogamma,Sitagliptin,EIPICO,6223002287128,6221001822944,850mg,Suspension,125ml,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_00230,Metfogamma,Metfogamma,Sitagliptin,EIPICO,6221001134764,6221001566119,850mg,Tablet,20 units,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_00231,Metfogamma,Metfogamma,Glibenclamide,EIPICO,6223002752341,6223001821032,500mg,Tablet,20 units,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_00232,Metformax 10mg,Metformax,Metformin,EIPICO,6223001331625,6222003491313,10mg,Injection,5ml,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_00233,Metformax,Metformax,Metformin,EIPICO,6223002676908,6221001874797,500mg,Injection,1ml,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_00234,Metformax,Metformax,Metformin,EIPICO,6222002542468,6221003770792,500mg,Injection,5ml,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_00235,Metformin 1000mg,Metformin,Metformin,EIPICO,6222001940940,6222002432124,1000mg,Injection,5ml,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_00236,Metformin,Metformin,Metformin,EIPICO,6223002653579,6221003415982,850mg,Injection,2ml,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_00237,Metformin,Metformin,Metformin,EIPICO,6223002457029,6221001724105,1000mg,Injection,10ml,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_00238,Glibenclamide 5mg,Glibenclamide,Sitagliptin,EIPICO,6223002288851,6221002300655,5mg,Injection,10ml,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_00239,Glibenclamide,Glibenclamide,Glibenclamide,EIPICO,6221002546138,6221001515611,500mg,Tablet,100 units,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_00240,Glibenclamide,Glibenclamide,Glibenclamide,EIPICO,6221001917409,6223001188136,5mg,Injection,1ml,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_00241,Daonil 10mg,Daonil,Metformin,EIPICO,6222001363523,6222003887743,10mg,Suspension,60ml,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_00242,Daonil,Daonil,Metformin,EIPICO,6221002303033,6223002329914,500mg,Injection,5ml,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_00243,Daonil,Daonil,Metformin,EIPICO,6223002956208,6221003985503,10mg,Injection,1ml,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_00244,Euglucon 1000mg,Euglucon,Glibenclamide,EIPICO,6222001568688,6221001799002,1000mg,Suspension,60ml,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_00245,Euglucon,Euglucon,Glibenclamide,EIPICO,6223002680036,6223001976068,500mg,Tablet,10 units,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_00246,Euglucon,Euglucon,Metformin,EIPICO,6221002889871,6221003778500,10mg,Injection,5ml,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_00247,Gliben 10mg,Gliben,Metformin,EIPICO,6221003963433,6223001838278,10mg,Tablet,50 units,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_00248,Gliben,Gliben,Sitagliptin,EIPICO,6221002203272,6222003823563,500mg,Tablet,10 units,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_00249,Gliben,Gliben,Glibenclamide,EIPICO,6221001143614,6223001982939,1000mg,Tablet,100 units,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_00250,Diamicron 10mg,Diamicron,Glibenclamide,EIPICO,6221003342618,6221002967356,10mg,Tablet,20 units,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_00251,Diamicron,Diamicron,Glibenclamide,EIPICO,6221002380642,6223002421359,1000mg,Injection,10ml,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_00252,Diamicron,Diamicron,Sitagliptin,EIPICO,6221003909613,6222001329306,10mg,Suspension,250ml,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_00253,Amaryl 850mg,Amaryl,Glibenclamide,EIPICO,6223002123214,6222003745335,850mg,Tablet,100 units,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_00254,Amaryl,Amaryl,Metformin,EIPICO,6222001373426,6223001328694,850mg,Suspension,250ml,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_00255,Amaryl,Amaryl,Sitagliptin,EIPICO,6223001289853,6221002759007,1000mg,Injection,2ml,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_00256,Pioglitazone 10mg,Pioglitazone,Glibenclamide,EIPICO,6222002475952,6221003674856,10mg,Injection,5ml,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_00257,Pioglitazone,Pioglitazone,Sitagliptin,EIPICO,6222001827737,6221001961643,5mg,Injection,10ml,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_00258,Pioglitazone,Pioglitazone,Glibenclamide,EIPICO,6223002135434,6223001712368,5mg,Suspension,125ml,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_00259,Actos 850mg,Actos,Sitagliptin,EIPICO,6221001351280,6221001814172,850mg,Injection,5ml,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_00260,Actos,Actos,Metformin,EIPICO,6221002597612,6223002337718,500mg,Tablet,30 units,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_00261,Actos,Actos,Glibenclamide,EIPICO,6223002974264,6222001365828,1000mg,Injection,2ml,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_00262,Pioglit 5mg,Pioglit,Glibenclamide,EIPICO,6222002190839,6221002428317,5mg,Injection,1ml,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_00263,Pioglit,Pioglit,Sitagliptin,EIPICO,6222003674424,6221001165062,5mg,Tablet,30 units,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_00264,Pioglit,Pioglit,Sitagliptin,EIPICO,6222003841727,6221001777824,5mg,Suspension,60ml,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_00265,Glustin 10mg,Glustin,Metformin,EIPICO,6222003442555,6221002434322,10mg,Tablet,100 units,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_00266,Glustin,Glustin,Metformin,EIPICO,6222002525690,6223001893625,5mg,Tablet,100 units,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_00267,Glustin,Glustin,Sitagliptin,EIPICO,6223002461500,6222003845076,5mg,Tablet,30 units,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_00268,Actos 1000mg,Actos,Metformin,EIPICO,6222003971344,6222001207564,1000mg,Injection,10ml,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_00269,Actos,Actos,Metformin,EIPICO,6222002217745,6221003600445,850mg,Suspension,60ml,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_00270,Actos,Actos,Sitagliptin,EIPICO,6222001972058,6222003269859,500mg,Injection,2ml,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_00271,Pioglitazone 5mg,Pioglitazone,Sitagliptin,EIPICO,6223002676513,6221003993464,5mg,Injection,10ml,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_00272,Pioglitazone,Pioglitazone,Metformin,EIPICO,6221002717850,6221003216836,10mg,Tablet,50 units,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_00273,Pioglitazone,Pioglitazone,Metformin,EIPICO,6222001272636,6221002974208,5mg,Suspension,125ml,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_00274,Sitagliptin 1000mg,Sitagliptin,Metformin,EIPICO,6221003231983,6222001122704,1000mg,Injection,1ml,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
